"# COVERS FURNITURE, TOOLS, SMARTPHONE, CRAFTPHONE, AND ONLY CYRANO'S PHOTOS (all photos have the same body colors/format)",,,,,,,,,
ID,Filename Prefix,Item,Variant,Body Color,Pattern,Body Color Category,Pattern Category,Item Type,Full ID
531,FtrHariboteHedge,hedge standee,6_0,Winter,NA,Season,NA,Ftr,FtrHariboteHedge_Remake_6_0
532,FtrHariboteMountain,mountain standee,0_0,Spring,NA,Season,NA,Ftr,FtrHariboteMountain_Remake_0_0
532,FtrHariboteMountain,mountain standee,1_0,Cherry blossoms,NA,Season,NA,Ftr,FtrHariboteMountain_Remake_1_0
532,FtrHariboteMountain,mountain standee,2_0,Summer,NA,Season,NA,Ftr,FtrHariboteMountain_Remake_2_0
532,FtrHariboteMountain,mountain standee,3_0,Kyoto in summer,NA,Season,NA,Ftr,FtrHariboteMountain_Remake_3_0
532,FtrHariboteMountain,mountain standee,4_0,Fall,NA,Season,NA,Ftr,FtrHariboteMountain_Remake_4_0
532,FtrHariboteMountain,mountain standee,5_0,Winter,NA,Season,NA,Ftr,FtrHariboteMountain_Remake_5_0
533,FtrHariboteTree,tree standee,0_0,Spring,NA,Season,NA,Ftr,FtrHariboteTree_Remake_0_0
533,FtrHariboteTree,tree standee,1_0,Cherry blossoms,NA,Season,NA,Ftr,FtrHariboteTree_Remake_1_0
533,FtrHariboteTree,tree standee,2_0,Summer,NA,Season,NA,Ftr,FtrHariboteTree_Remake_2_0
533,FtrHariboteTree,tree standee,3_0,Fall,NA,Season,NA,Ftr,FtrHariboteTree_Remake_3_0
533,FtrHariboteTree,tree standee,4_0,Winter,NA,Season,NA,Ftr,FtrHariboteTree_Remake_4_0
546,FtrStadiometer,stadiometer,0_0,Gray,NA,NA,NA,Ftr,FtrStadiometer_Remake_0_0
546,FtrStadiometer,stadiometer,1_0,Blue,NA,NA,NA,Ftr,FtrStadiometer_Remake_1_0
546,FtrStadiometer,stadiometer,2_0,Pink,NA,NA,NA,Ftr,FtrStadiometer_Remake_2_0
664,FtrBeachbed,beach chair,0_0,White,NA,NA,NA,Ftr,FtrBeachbed_Remake_0_0
664,FtrBeachbed,beach chair,1_0,Black,NA,NA,NA,Ftr,FtrBeachbed_Remake_1_0
664,FtrBeachbed,beach chair,2_0,Blue,NA,NA,NA,Ftr,FtrBeachbed_Remake_2_0
664,FtrBeachbed,beach chair,3_0,Orange,NA,NA,NA,Ftr,FtrBeachbed_Remake_3_0
664,FtrBeachbed,beach chair,4_0,Yellow,NA,NA,NA,Ftr,FtrBeachbed_Remake_4_0
664,FtrBeachbed,beach chair,5_0,Pink,NA,NA,NA,Ftr,FtrBeachbed_Remake_5_0
667,FtrIcemachine,shaved-ice maker,0_0,Green,NA,NA,NA,Ftr,FtrIcemachine_Remake_0_0
667,FtrIcemachine,shaved-ice maker,1_0,Silver,NA,NA,NA,Ftr,FtrIcemachine_Remake_1_0
669,FtrUkulele,ukulele,0_0,Natural,NA,Body,NA,Ftr,FtrUkulele_Remake_0_0
669,FtrUkulele,ukulele,1_0,Brown,NA,Body,NA,Ftr,FtrUkulele_Remake_1_0
669,FtrUkulele,ukulele,2_0,White,NA,Body,NA,Ftr,FtrUkulele_Remake_2_0
669,FtrUkulele,ukulele,3_0,Ocean blue,NA,Body,NA,Ftr,FtrUkulele_Remake_3_0
676,FtrStonelantern,tall lantern,0_0,Natural,NA,Stone,NA,Ftr,FtrStonelantern_Remake_0_0
676,FtrStonelantern,tall lantern,1_0,White,NA,Stone,NA,Ftr,FtrStonelantern_Remake_1_0
676,FtrStonelantern,tall lantern,2_0,Mossy,NA,Stone,NA,Ftr,FtrStonelantern_Remake_2_0
677,FtrShishiodoshi,deer scare,0_0,Green bamboo,NA,Bamboo,NA,Ftr,FtrShishiodoshi_Remake_0_0
677,FtrShishiodoshi,deer scare,1_0,Dried bamboo,NA,Bamboo,NA,Ftr,FtrShishiodoshi_Remake_1_0
677,FtrShishiodoshi,deer scare,2_0,Smoke-cured bamboo,NA,Bamboo,NA,Ftr,FtrShishiodoshi_Remake_2_0
682,FtrBoomerang,boomerang,0_0,Natural,NA,Design,NA,Ftr,FtrBoomerang_Remake_0_0
682,FtrBoomerang,boomerang,1_0,Green & orange,NA,Design,NA,Ftr,FtrBoomerang_Remake_1_0
682,FtrBoomerang,boomerang,2_0,Dark brown,NA,Design,NA,Ftr,FtrBoomerang_Remake_2_0
682,FtrBoomerang,boomerang,3_0,Red & black,NA,Design,NA,Ftr,FtrBoomerang_Remake_3_0
682,FtrBoomerang,boomerang,4_0,White & blue,NA,Design,NA,Ftr,FtrBoomerang_Remake_4_0
683,FtrBottleship,bottled ship,0_0,Trading ship,NA,NA,NA,Ftr,FtrBottleship_Remake_0_0
683,FtrBottleship,bottled ship,1_0,Leisure boat,NA,NA,NA,Ftr,FtrBottleship_Remake_1_0
683,FtrBottleship,bottled ship,2_0,Pirate ship,NA,NA,NA,Ftr,FtrBottleship_Remake_2_0
685,FtrDalecarlianhorse,Dala horse,0_0,Red,NA,Variation,NA,Ftr,FtrDalecarlianhorse_Remake_0_0
685,FtrDalecarlianhorse,Dala horse,1_0,Blue,NA,Variation,NA,Ftr,FtrDalecarlianhorse_Remake_1_0
685,FtrDalecarlianhorse,Dala horse,2_0,White,NA,Variation,NA,Ftr,FtrDalecarlianhorse_Remake_2_0
688,FtrGojyu,pagoda,0_0,Red,NA,Variation,NA,Ftr,FtrGojyu_Remake_0_0
688,FtrGojyu,pagoda,1_0,Natural wood,NA,Variation,NA,Ftr,FtrGojyu_Remake_1_0
688,FtrGojyu,pagoda,2_0,Dark wood,NA,Variation,NA,Ftr,FtrGojyu_Remake_2_0
690,FtrHuladoll,hula doll,0_0,Green,NA,Variation,NA,Ftr,FtrHuladoll_Remake_0_0
690,FtrHuladoll,hula doll,1_0,Red,NA,Variation,NA,Ftr,FtrHuladoll_Remake_1_0
690,FtrHuladoll,hula doll,2_0,Pink,NA,Variation,NA,Ftr,FtrHuladoll_Remake_2_0
690,FtrHuladoll,hula doll,3_0,Blue,NA,Variation,NA,Ftr,FtrHuladoll_Remake_3_0
690,FtrHuladoll,hula doll,4_0,Yellow,NA,Variation,NA,Ftr,FtrHuladoll_Remake_4_0
690,FtrHuladoll,hula doll,5_0,Beige,NA,Variation,NA,Ftr,FtrHuladoll_Remake_5_0
704,FtrTapestry,tapestry,0_0,Geometric pattern,NA,NA,NA,Ftr,FtrTapestry_Remake_0_0
704,FtrTapestry,tapestry,1_0,Animal,NA,NA,NA,Ftr,FtrTapestry_Remake_1_0
704,FtrTapestry,tapestry,2_0,Floral,NA,NA,NA,Ftr,FtrTapestry_Remake_2_0
704,FtrTapestry,tapestry,3_0,Fairy tale,NA,NA,NA,Ftr,FtrTapestry_Remake_3_0
704,FtrTapestry,tapestry,4_0,Bird,NA,NA,NA,Ftr,FtrTapestry_Remake_4_0
704,FtrTapestry,tapestry,5_0,Snow,NA,NA,NA,Ftr,FtrTapestry_Remake_5_0
710,FtrBambooChairL,bamboo bench,0_0,Green bamboo,NA,Bamboo,NA,Ftr,FtrBambooChairL_Remake_0_0
710,FtrBambooChairL,bamboo bench,1_0,Dried bamboo,NA,Bamboo,NA,Ftr,FtrBambooChairL_Remake_1_0
710,FtrBambooChairL,bamboo bench,2_0,Smoke-cured bamboo,NA,Bamboo,NA,Ftr,FtrBambooChairL_Remake_2_0
716,FtrScreenByoubu,screen,0_0,Bamboo,NA,NA,NA,Ftr,FtrScreenByoubu_Remake_0_0
716,FtrScreenByoubu,screen,1_0,Plum,NA,NA,NA,Ftr,FtrScreenByoubu_Remake_1_0
716,FtrScreenByoubu,screen,2_0,Pine,NA,NA,NA,Ftr,FtrScreenByoubu_Remake_2_0
716,FtrScreenByoubu,screen,3_0,Tiger,NA,NA,NA,Ftr,FtrScreenByoubu_Remake_3_0
716,FtrScreenByoubu,screen,4_0,Dragon,NA,NA,NA,Ftr,FtrScreenByoubu_Remake_4_0
725,FtrLampJapan,paper lantern,0_0,Natural wood,Plain,NA,Paper,Ftr,FtrLampJapan_Remake_0_0
725,FtrLampJapan,paper lantern,0_1,Natural wood,Spring,NA,Paper,Ftr,FtrLampJapan_Remake_0_1
725,FtrLampJapan,paper lantern,0_2,Natural wood,Summer,NA,Paper,Ftr,FtrLampJapan_Remake_0_2
725,FtrLampJapan,paper lantern,0_3,Natural wood,Fall,NA,Paper,Ftr,FtrLampJapan_Remake_0_3
725,FtrLampJapan,paper lantern,0_4,Natural wood,Winter,NA,Paper,Ftr,FtrLampJapan_Remake_0_4
725,FtrLampJapan,paper lantern,1_0,Dark wood,Plain,NA,Paper,Ftr,FtrLampJapan_Remake_1_0
725,FtrLampJapan,paper lantern,1_1,Dark wood,Spring,NA,Paper,Ftr,FtrLampJapan_Remake_1_1
725,FtrLampJapan,paper lantern,1_2,Dark wood,Summer,NA,Paper,Ftr,FtrLampJapan_Remake_1_2
725,FtrLampJapan,paper lantern,1_3,Dark wood,Fall,NA,Paper,Ftr,FtrLampJapan_Remake_1_3
725,FtrLampJapan,paper lantern,1_4,Dark wood,Winter,NA,Paper,Ftr,FtrLampJapan_Remake_1_4
725,FtrLampJapan,paper lantern,2_0,Orange wood,Plain,NA,Paper,Ftr,FtrLampJapan_Remake_2_0
725,FtrLampJapan,paper lantern,2_1,Orange wood,Spring,NA,Paper,Ftr,FtrLampJapan_Remake_2_1
725,FtrLampJapan,paper lantern,2_2,Orange wood,Summer,NA,Paper,Ftr,FtrLampJapan_Remake_2_2
725,FtrLampJapan,paper lantern,2_3,Orange wood,Fall,NA,Paper,Ftr,FtrLampJapan_Remake_2_3
725,FtrLampJapan,paper lantern,2_4,Orange wood,Winter,NA,Paper,Ftr,FtrLampJapan_Remake_2_4
739,FtrDiningtableJapan,tea table,0_0,Natural wood,NA,Body color,NA,Ftr,FtrDiningtableJapan_Remake_0_0
739,FtrDiningtableJapan,tea table,1_0,Dark wood,NA,Body color,NA,Ftr,FtrDiningtableJapan_Remake_1_0
739,FtrDiningtableJapan,tea table,2_0,Orange wood,NA,Body color,NA,Ftr,FtrDiningtableJapan_Remake_2_0
739,FtrDiningtableJapan,tea table,3_0,Light wood,NA,Body color,NA,Ftr,FtrDiningtableJapan_Remake_3_0
739,FtrDiningtableJapan,tea table,4_0,Red wood,NA,Body color,NA,Ftr,FtrDiningtableJapan_Remake_4_0
742,FtrFireplace,fireplace,0_0,Red,NA,NA,NA,Ftr,FtrFireplace_Remake_0_0
742,FtrFireplace,fireplace,1_0,Dark brown,NA,NA,NA,Ftr,FtrFireplace_Remake_1_0
742,FtrFireplace,fireplace,2_0,Beige,NA,NA,NA,Ftr,FtrFireplace_Remake_2_0
742,FtrFireplace,fireplace,3_0,White,NA,NA,NA,Ftr,FtrFireplace_Remake_3_0
787,FtrRadicase,tape deck,0_0,Silver,NA,NA,NA,Ftr,FtrRadicase_Remake_0_0
787,FtrRadicase,tape deck,1_0,Orange,NA,NA,NA,Ftr,FtrRadicase_Remake_1_0
787,FtrRadicase,tape deck,2_0,White,NA,NA,NA,Ftr,FtrRadicase_Remake_2_0
787,FtrRadicase,tape deck,3_0,Black,NA,NA,NA,Ftr,FtrRadicase_Remake_3_0
796,FtrStereoRetro,retro stereo,0_0,Black,NA,NA,NA,Ftr,FtrStereoRetro_Remake_0_0
796,FtrStereoRetro,retro stereo,1_0,Brown,NA,NA,NA,Ftr,FtrStereoRetro_Remake_1_0
805,FtrMushroomLamp,mush lamp,0_0,Ordinary mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomLamp_Remake_0_0
805,FtrMushroomLamp,mush lamp,1_0,White mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomLamp_Remake_1_0
805,FtrMushroomLamp,mush lamp,2_0,Strange mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomLamp_Remake_2_0
805,FtrMushroomLamp,mush lamp,3_0,Red mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomLamp_Remake_3_0
805,FtrMushroomLamp,mush lamp,4_0,Yellow mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomLamp_Remake_4_0
808,FtrMushroomTableL,mush table,0_0,Ordinary mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomTableL_Remake_0_0
808,FtrMushroomTableL,mush table,1_0,White mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomTableL_Remake_1_0
808,FtrMushroomTableL,mush table,2_0,Strange mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomTableL_Remake_2_0
808,FtrMushroomTableL,mush table,3_0,Red mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomTableL_Remake_3_0
808,FtrMushroomTableL,mush table,4_0,Yellow mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomTableL_Remake_4_0
832,FtrOfficeChair,modern office chair,0_0,Blue,NA,NA,NA,Ftr,FtrOfficeChair_Remake_0_0
832,FtrOfficeChair,modern office chair,1_0,Green,NA,NA,NA,Ftr,FtrOfficeChair_Remake_1_0
832,FtrOfficeChair,modern office chair,2_0,Yellow,NA,NA,NA,Ftr,FtrOfficeChair_Remake_2_0
832,FtrOfficeChair,modern office chair,3_0,Red,NA,NA,NA,Ftr,FtrOfficeChair_Remake_3_0
832,FtrOfficeChair,modern office chair,4_0,Light blue,NA,NA,NA,Ftr,FtrOfficeChair_Remake_4_0
832,FtrOfficeChair,modern office chair,5_0,Pink,NA,NA,NA,Ftr,FtrOfficeChair_Remake_5_0
832,FtrOfficeChair,modern office chair,6_0,Black,NA,NA,NA,Ftr,FtrOfficeChair_Remake_6_0
833,FtrLocker,upright locker,0_0,Silver,None,NA,Sticker area,Ftr,FtrLocker_Remake_0_0
833,FtrLocker,upright locker,0_1,Silver,Cool,NA,Sticker area,Ftr,FtrLocker_Remake_0_1
833,FtrLocker,upright locker,0_2,Silver,Cute,NA,Sticker area,Ftr,FtrLocker_Remake_0_2
833,FtrLocker,upright locker,0_3,Silver,Pop,NA,Sticker area,Ftr,FtrLocker_Remake_0_3
833,FtrLocker,upright locker,0_4,Silver,Notes,NA,Sticker area,Ftr,FtrLocker_Remake_0_4
833,FtrLocker,upright locker,1_0,White,None,NA,Sticker area,Ftr,FtrLocker_Remake_1_0
833,FtrLocker,upright locker,1_1,White,Cool,NA,Sticker area,Ftr,FtrLocker_Remake_1_1
833,FtrLocker,upright locker,1_2,White,Cute,NA,Sticker area,Ftr,FtrLocker_Remake_1_2
833,FtrLocker,upright locker,1_3,White,Pop,NA,Sticker area,Ftr,FtrLocker_Remake_1_3
833,FtrLocker,upright locker,1_4,White,Notes,NA,Sticker area,Ftr,FtrLocker_Remake_1_4
833,FtrLocker,upright locker,2_0,Black,None,NA,Sticker area,Ftr,FtrLocker_Remake_2_0
833,FtrLocker,upright locker,2_1,Black,Cool,NA,Sticker area,Ftr,FtrLocker_Remake_2_1
833,FtrLocker,upright locker,2_2,Black,Cute,NA,Sticker area,Ftr,FtrLocker_Remake_2_2
833,FtrLocker,upright locker,2_3,Black,Pop,NA,Sticker area,Ftr,FtrLocker_Remake_2_3
833,FtrLocker,upright locker,2_4,Black,Notes,NA,Sticker area,Ftr,FtrLocker_Remake_2_4
833,FtrLocker,upright locker,3_0,Red,None,NA,Sticker area,Ftr,FtrLocker_Remake_3_0
833,FtrLocker,upright locker,3_1,Red,Cool,NA,Sticker area,Ftr,FtrLocker_Remake_3_1
833,FtrLocker,upright locker,3_2,Red,Cute,NA,Sticker area,Ftr,FtrLocker_Remake_3_2
833,FtrLocker,upright locker,3_3,Red,Pop,NA,Sticker area,Ftr,FtrLocker_Remake_3_3
833,FtrLocker,upright locker,3_4,Red,Notes,NA,Sticker area,Ftr,FtrLocker_Remake_3_4
833,FtrLocker,upright locker,4_0,Blue,None,NA,Sticker area,Ftr,FtrLocker_Remake_4_0
833,FtrLocker,upright locker,4_1,Blue,Cool,NA,Sticker area,Ftr,FtrLocker_Remake_4_1
833,FtrLocker,upright locker,4_2,Blue,Cute,NA,Sticker area,Ftr,FtrLocker_Remake_4_2
833,FtrLocker,upright locker,4_3,Blue,Pop,NA,Sticker area,Ftr,FtrLocker_Remake_4_3
833,FtrLocker,upright locker,4_4,Blue,Notes,NA,Sticker area,Ftr,FtrLocker_Remake_4_4
833,FtrLocker,upright locker,5_0,Green,None,NA,Sticker area,Ftr,FtrLocker_Remake_5_0
833,FtrLocker,upright locker,5_1,Green,Cool,NA,Sticker area,Ftr,FtrLocker_Remake_5_1
833,FtrLocker,upright locker,5_2,Green,Cute,NA,Sticker area,Ftr,FtrLocker_Remake_5_2
833,FtrLocker,upright locker,5_3,Green,Pop,NA,Sticker area,Ftr,FtrLocker_Remake_5_3
833,FtrLocker,upright locker,5_4,Green,Notes,NA,Sticker area,Ftr,FtrLocker_Remake_5_4
833,FtrLocker,upright locker,6_0,Yellow,None,NA,Sticker area,Ftr,FtrLocker_Remake_6_0
833,FtrLocker,upright locker,6_1,Yellow,Cool,NA,Sticker area,Ftr,FtrLocker_Remake_6_1
833,FtrLocker,upright locker,6_2,Yellow,Cute,NA,Sticker area,Ftr,FtrLocker_Remake_6_2
833,FtrLocker,upright locker,6_3,Yellow,Pop,NA,Sticker area,Ftr,FtrLocker_Remake_6_3
833,FtrLocker,upright locker,6_4,Yellow,Notes,NA,Sticker area,Ftr,FtrLocker_Remake_6_4
839,FtrSafebox,safe,0_0,Silver,NA,NA,NA,Ftr,FtrSafebox_Remake_0_0
839,FtrSafebox,safe,1_0,White,NA,NA,NA,Ftr,FtrSafebox_Remake_1_0
839,FtrSafebox,safe,2_0,Black,NA,NA,NA,Ftr,FtrSafebox_Remake_2_0
839,FtrSafebox,safe,3_0,Gold,NA,NA,NA,Ftr,FtrSafebox_Remake_3_0
840,FtrOfficeTable,office desk,0_0,White,NA,NA,NA,Ftr,FtrOfficeTable_Remake_0_0
840,FtrOfficeTable,office desk,1_0,Beige & white,NA,NA,NA,Ftr,FtrOfficeTable_Remake_1_0
840,FtrOfficeTable,office desk,2_0,Brown & black,NA,NA,NA,Ftr,FtrOfficeTable_Remake_2_0
840,FtrOfficeTable,office desk,3_0,Gray,NA,NA,NA,Ftr,FtrOfficeTable_Remake_3_0
849,FtrAmp,amp,0_0,Black,NA,NA,NA,Ftr,FtrAmp_Remake_0_0
849,FtrAmp,amp,1_0,White,NA,NA,NA,Ftr,FtrAmp_Remake_1_0
849,FtrAmp,amp,2_0,Orange,NA,NA,NA,Ftr,FtrAmp_Remake_2_0
849,FtrAmp,amp,3_0,Brown,NA,NA,NA,Ftr,FtrAmp_Remake_3_0
849,FtrAmp,amp,4_0,Blue,NA,NA,NA,Ftr,FtrAmp_Remake_4_0
849,FtrAmp,amp,5_0,Red,NA,NA,NA,Ftr,FtrAmp_Remake_5_0
849,FtrAmp,amp,6_0,Pink,NA,NA,NA,Ftr,FtrAmp_Remake_6_0
863,FtrBilliard,billiard table,0_0,Green,NA,NA,NA,Ftr,FtrBilliard_Remake_0_0
863,FtrBilliard,billiard table,1_0,Red,NA,NA,NA,Ftr,FtrBilliard_Remake_1_0
863,FtrBilliard,billiard table,2_0,Blue,NA,NA,NA,Ftr,FtrBilliard_Remake_2_0
865,FtrBirdcage,birdcage,0_0,Brown,NA,Paint color,NA,Ftr,FtrBirdcage_Remake_0_0
865,FtrBirdcage,birdcage,1_0,Pink,NA,Paint color,NA,Ftr,FtrBirdcage_Remake_1_0
865,FtrBirdcage,birdcage,2_0,Blue,NA,Paint color,NA,Ftr,FtrBirdcage_Remake_2_0
865,FtrBirdcage,birdcage,3_0,White,NA,Paint color,NA,Ftr,FtrBirdcage_Remake_3_0
865,FtrBirdcage,birdcage,4_0,Black,NA,Paint color,NA,Ftr,FtrBirdcage_Remake_4_0
870,FtrBookstand,book stands,0_0,Colorful,NA,NA,NA,Ftr,FtrBookstand_Remake_0_0
870,FtrBookstand,book stands,1_0,Brown,NA,NA,NA,Ftr,FtrBookstand_Remake_1_0
870,FtrBookstand,book stands,2_0,Black,NA,NA,NA,Ftr,FtrBookstand_Remake_2_0
870,FtrBookstand,book stands,3_0,Pastel,NA,NA,NA,Ftr,FtrBookstand_Remake_3_0
889,FtrKocher,camp stove,0_0,Yellow,NA,NA,NA,Ftr,FtrKocher_Remake_0_0
889,FtrKocher,camp stove,1_0,Red,NA,NA,NA,Ftr,FtrKocher_Remake_1_0
889,FtrKocher,camp stove,2_0,Blue,NA,NA,NA,Ftr,FtrKocher_Remake_2_0
889,FtrKocher,camp stove,3_0,Green,NA,NA,NA,Ftr,FtrKocher_Remake_3_0
889,FtrKocher,camp stove,4_0,Brown,NA,NA,NA,Ftr,FtrKocher_Remake_4_0
889,FtrKocher,camp stove,5_0,Black,NA,NA,NA,Ftr,FtrKocher_Remake_5_0
891,FtrCandleXmas,holiday candle,0_0,Red,NA,Color,NA,Ftr,FtrCandleXmas_Remake_0_0
891,FtrCandleXmas,holiday candle,1_0,Blue,NA,Color,NA,Ftr,FtrCandleXmas_Remake_1_0
891,FtrCandleXmas,holiday candle,2_0,Gold,NA,Color,NA,Ftr,FtrCandleXmas_Remake_2_0
891,FtrCandleXmas,holiday candle,3_0,Brown,NA,Color,NA,Ftr,FtrCandleXmas_Remake_3_0
891,FtrCandleXmas,holiday candle,4_0,Pink,NA,Color,NA,Ftr,FtrCandleXmas_Remake_4_0
896,FtrCattower,cat tower,0_0,Beige,NA,NA,NA,Ftr,FtrCattower_Remake_0_0
896,FtrCattower,cat tower,1_0,Brown,NA,NA,NA,Ftr,FtrCattower_Remake_1_0
896,FtrCattower,cat tower,2_0,Navy blue,NA,NA,NA,Ftr,FtrCattower_Remake_2_0
896,FtrCattower,cat tower,3_0,Gray,NA,NA,NA,Ftr,FtrCattower_Remake_3_0
896,FtrCattower,cat tower,4_0,Pink,NA,NA,NA,Ftr,FtrCattower_Remake_4_0
896,FtrCattower,cat tower,5_0,White,NA,NA,NA,Ftr,FtrCattower_Remake_5_0
907,FtrCleaner,vacuum cleaner,0_0,Red,NA,NA,NA,Ftr,FtrCleaner_Remake_0_0
907,FtrCleaner,vacuum cleaner,1_0,Yellow,NA,NA,NA,Ftr,FtrCleaner_Remake_1_0
907,FtrCleaner,vacuum cleaner,2_0,Green,NA,NA,NA,Ftr,FtrCleaner_Remake_2_0
907,FtrCleaner,vacuum cleaner,3_0,Gray,NA,NA,NA,Ftr,FtrCleaner_Remake_3_0
907,FtrCleaner,vacuum cleaner,4_0,Black,NA,NA,NA,Ftr,FtrCleaner_Remake_4_0
908,FtrCleanerStick,upright vacuum,0_0,Silver,NA,NA,NA,Ftr,FtrCleanerStick_Remake_0_0
908,FtrCleanerStick,upright vacuum,1_0,White,NA,NA,NA,Ftr,FtrCleanerStick_Remake_1_0
908,FtrCleanerStick,upright vacuum,2_0,Black,NA,NA,NA,Ftr,FtrCleanerStick_Remake_2_0
908,FtrCleanerStick,upright vacuum,3_0,Red,NA,NA,NA,Ftr,FtrCleanerStick_Remake_3_0
908,FtrCleanerStick,upright vacuum,4_0,Orange,NA,NA,NA,Ftr,FtrCleanerStick_Remake_4_0
908,FtrCleanerStick,upright vacuum,5_0,Green,NA,NA,NA,Ftr,FtrCleanerStick_Remake_5_0
908,FtrCleanerStick,upright vacuum,6_0,Pink,NA,NA,NA,Ftr,FtrCleanerStick_Remake_6_0
915,FtrCuckooclock,cuckoo clock,0_0,Natural,NA,NA,NA,Ftr,FtrCuckooclock_Remake_0_0
915,FtrCuckooclock,cuckoo clock,1_0,Green,NA,NA,NA,Ftr,FtrCuckooclock_Remake_1_0
915,FtrCuckooclock,cuckoo clock,2_0,Blue,NA,NA,NA,Ftr,FtrCuckooclock_Remake_2_0
915,FtrCuckooclock,cuckoo clock,3_0,Yellow,NA,NA,NA,Ftr,FtrCuckooclock_Remake_3_0
915,FtrCuckooclock,cuckoo clock,4_0,Red,NA,NA,NA,Ftr,FtrCuckooclock_Remake_4_0
915,FtrCuckooclock,cuckoo clock,5_0,White,NA,NA,NA,Ftr,FtrCuckooclock_Remake_5_0
915,FtrCuckooclock,cuckoo clock,6_0,Black,NA,NA,NA,Ftr,FtrCuckooclock_Remake_6_0
918,FtrCoffeecup,coffee cup,0_0,Plain,NA,NA,NA,Ftr,FtrCoffeecup_Remake_0_0
918,FtrCoffeecup,coffee cup,1_0,Floral,NA,NA,NA,Ftr,FtrCoffeecup_Remake_1_0
918,FtrCoffeecup,coffee cup,2_0,Polka dots,NA,NA,NA,Ftr,FtrCoffeecup_Remake_2_0
918,FtrCoffeecup,coffee cup,3_0,Rose,NA,NA,NA,Ftr,FtrCoffeecup_Remake_3_0
918,FtrCoffeecup,coffee cup,4_0,Royal,NA,NA,NA,Ftr,FtrCoffeecup_Remake_4_0
918,FtrCoffeecup,coffee cup,5_0,Elegant,NA,NA,NA,Ftr,FtrCoffeecup_Remake_5_0
928,FtrPotrack,pot rack,0_0,Wooden,NA,NA,NA,Ftr,FtrPotrack_Remake_0_0
928,FtrPotrack,pot rack,1_0,Stainless steel,NA,NA,NA,Ftr,FtrPotrack_Remake_1_0
928,FtrPotrack,pot rack,2_0,Pop,NA,NA,NA,Ftr,FtrPotrack_Remake_2_0
929,FtrAirconditioner,air conditioner,0_0,White,NA,NA,NA,Ftr,FtrAirconditioner_Remake_0_0
929,FtrAirconditioner,air conditioner,1_0,Gray,NA,NA,NA,Ftr,FtrAirconditioner_Remake_1_0
929,FtrAirconditioner,air conditioner,2_0,Black,NA,NA,NA,Ftr,FtrAirconditioner_Remake_2_0
929,FtrAirconditioner,air conditioner,3_0,Pink,NA,NA,NA,Ftr,FtrAirconditioner_Remake_3_0
929,FtrAirconditioner,air conditioner,4_0,Blue,NA,NA,NA,Ftr,FtrAirconditioner_Remake_4_0
929,FtrAirconditioner,air conditioner,5_0,Brown,NA,NA,NA,Ftr,FtrAirconditioner_Remake_5_0
941,FtrDJbooth,DJ's turntable,0_0,Black,None,NA,Flag,Ftr,FtrDJbooth_Remake_0_0
941,FtrDJbooth,DJ's turntable,0_1,Black,Familiar logo,NA,Flag,Ftr,FtrDJbooth_Remake_0_1
941,FtrDJbooth,DJ's turntable,0_2,Black,Chic logo,NA,Flag,Ftr,FtrDJbooth_Remake_0_2
941,FtrDJbooth,DJ's turntable,0_3,Black,Rock logo,NA,Flag,Ftr,FtrDJbooth_Remake_0_3
941,FtrDJbooth,DJ's turntable,0_4,Black,Emblem logo,NA,Flag,Ftr,FtrDJbooth_Remake_0_4
941,FtrDJbooth,DJ's turntable,0_5,Black,Handwritten logo,NA,Flag,Ftr,FtrDJbooth_Remake_0_5
941,FtrDJbooth,DJ's turntable,0_6,Black,Pop logo,NA,Flag,Ftr,FtrDJbooth_Remake_0_6
941,FtrDJbooth,DJ's turntable,0_7,Black,Cute logo,NA,Flag,Ftr,FtrDJbooth_Remake_0_7
941,FtrDJbooth,DJ's turntable,1_0,White,None,NA,Flag,Ftr,FtrDJbooth_Remake_1_0
941,FtrDJbooth,DJ's turntable,1_1,White,Familiar logo,NA,Flag,Ftr,FtrDJbooth_Remake_1_1
941,FtrDJbooth,DJ's turntable,1_2,White,Chic logo,NA,Flag,Ftr,FtrDJbooth_Remake_1_2
941,FtrDJbooth,DJ's turntable,1_3,White,Rock logo,NA,Flag,Ftr,FtrDJbooth_Remake_1_3
941,FtrDJbooth,DJ's turntable,1_4,White,Emblem logo,NA,Flag,Ftr,FtrDJbooth_Remake_1_4
941,FtrDJbooth,DJ's turntable,1_5,White,Handwritten logo,NA,Flag,Ftr,FtrDJbooth_Remake_1_5
941,FtrDJbooth,DJ's turntable,1_6,White,Pop logo,NA,Flag,Ftr,FtrDJbooth_Remake_1_6
941,FtrDJbooth,DJ's turntable,1_7,White,Cute logo,NA,Flag,Ftr,FtrDJbooth_Remake_1_7
